QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,"","Instructions"
"82666-69189","82666-93134","82666-40442","82666-53681","82666-60858","82666-55635","82666-41872","82666-89956","82666-12541","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","",82666-86635:Charleston Rambo,82666-86635,WR,Charleston,Charleston Rambo,Rambo,,,4500,CAR@CIN,CAR,CIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-86634:TJ Pledger,82666-86634,RB,TJ,TJ Pledger,Pledger,,,4500,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
"","","","","","","","","","",82666-88685:Austin Trammell,82666-88685,WR,Austin,Austin Trammell,Trammell,,,4500,LAR@TB,LAR,TB,,,,,,WR/FLEX
"","","","","","","","","","",82666-88699:Jaret Patterson,82666-88699,RB,Jaret,Jaret Patterson,Patterson,3.6357143947056363,14,4500,MIN@WAS,WAS,MIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-88707:Kevin Marks Jr.,82666-88707,RB,Kevin,Kevin Marks Jr.,Marks Jr.,,,4500,LAC@ATL,LAC,ATL,,,,,,RB/FLEX
"","","","","","","","","","",82666-55941:Patrick Laird,82666-55941,RB,Patrick,Patrick Laird,Laird,1.1999999682108562,3,4500,LAR@TB,TB,LAR,,,,,,RB/FLEX
"","","","","","","","","","",82666-103064:Breece Hall,82666-103064,RB,Breece,Breece Hall,Hall,15.085714067731585,7,4500,BUF@NYJ,NYJ,BUF,IR,Knee - acl,,,,RB/FLEX
"","","","","","","","","","",82666-94887:Tyler Badie,82666-94887,RB,Tyler,Tyler Badie,Badie,,,4500,BAL@NO,BAL,NO,,,,,,RB/FLEX
"","","","","","","","","","",82666-29357:Kenjon Barner,82666-29357,RB,Kenjon,Kenjon Barner,Barner,0,3,4500,LAR@TB,TB,LAR,Q,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-96942:Keelan Doss,82666-96942,WR,Keelan,Keelan Doss,Doss,,,4500,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-72370:J.J. Taylor,82666-72370,RB,J.J.,J.J. Taylor,Taylor,3.3,5,4500,IND@NE,NE,IND,,,,,,RB/FLEX
"","","","","","","","","","",82666-92859:Jalen Nailor,82666-92859,WR,Jalen,Jalen Nailor,Nailor,1.7999999523162842,1,4500,MIN@WAS,MIN,WAS,Q,Illness,,,,WR/FLEX
"","","","","","","","","","",82666-72382:Gabe Nabers,82666-72382,RB,Gabe,Gabe Nabers,Nabers,0.8,5,4500,LAC@ATL,LAC,ATL,,,,,,RB/FLEX
"","","","","","","","","","",82666-139971:Jerreth Sterns,82666-139971,WR,Jerreth,Jerreth Sterns,Sterns,,,4500,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-25290:Giovani Bernard,82666-25290,RB,Giovani,Giovani Bernard,Bernard,0,1,4500,LAR@TB,TB,LAR,IR,Ankle,,,,RB/FLEX
"","","","","","","","","","",82666-53967:Nick Bawden,82666-53967,RB,Nick,Nick Bawden,Bawden,2.5,1,4500,BUF@NYJ,NYJ,BUF,IR,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-94936:Larry Rountree III,82666-94936,RB,Larry,Larry Rountree III,Rountree III,1.677777820163303,9,4500,LAC@ATL,LAC,ATL,,,,,,RB/FLEX
"","","","","","","","","","",82666-64222:Jordan Glasgow,82666-64222,RB,Jordan,Jordan Glasgow,Glasgow,,,4500,IND@NE,IND,NE,Q,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-45791:Rashard Higgins,82666-45791,WR,Rashard,Rashard Higgins,Higgins,3.7916666666666665,12,4500,CAR@CIN,CAR,CIN,Q,Illness,,,,WR/FLEX
"","","","","","","","","","",82666-56041:Khari Blasingame,82666-56041,RB,Khari,Khari Blasingame,Blasingame,0,4,4500,MIA@CHI,CHI,MIA,,,,,,RB/FLEX
"","","","","","","","","","",82666-72427:Kwamie Lassiter II,82666-72427,WR,Kwamie,Kwamie Lassiter II,Lassiter II,,,4500,CAR@CIN,CIN,CAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-64242:Keke Coutee,82666-64242,WR,Keke,Keke Coutee,Coutee,0,3,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-86780:Salvon Ahmed,82666-86780,RB,Salvon,Salvon Ahmed,Ahmed,0.20000000298023224,1,4500,MIA@CHI,MIA,CHI,,,,,,RB/FLEX
"","","","","","","","","","",82666-94975:Stephon Robinson Jr.,82666-94975,WR,Stephon,Stephon Robinson Jr.,Robinson Jr.,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-94993:Pooka Williams Jr.,82666-94993,RB,Pooka,Pooka Williams Jr.,Williams Jr.,0,1,4500,CAR@CIN,CIN,CAR,,,,,,RB/FLEX
"","","","","","","","","","",82666-111377:De'Montre Tuggle,82666-111377,RB,De'Montre,De'Montre Tuggle,Tuggle,,,4500,MIA@CHI,CHI,MIA,,,,,,RB/FLEX
"","","","","","","","","","",82666-56099:Cullen Gillaspia,82666-56099,RB,Cullen,Cullen Gillaspia,Gillaspia,,,4500,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
"","","","","","","","","","",82666-31524:Cody Core,82666-31524,WR,Cody,Cody Core,Core,,,4500,MIA@CHI,MIA,CHI,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-82731:Brandon Zylstra,82666-82731,WR,Brandon,Brandon Zylstra,Zylstra,4.444444444444445,9,4500,GB@DET,DET,GB,,,,,,WR/FLEX
"","","","","","","","","","",82666-72493:Trishton Jackson,82666-72493,WR,Trishton,Trishton Jackson,Jackson,,,4500,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
"","","","","","","","","","",82666-41806:Laquon Treadwell,82666-41806,WR,Laquon,Laquon Treadwell,Treadwell,5.491666793823242,12,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-88915:Bryant Koback,82666-88915,RB,Bryant,Bryant Koback,Koback,,,4500,MIN@WAS,MIN,WAS,,,,,,RB/FLEX
"","","","","","","","","","",82666-103252:Zonovan Knight,82666-103252,RB,Zonovan,Zonovan Knight,Knight,,,4500,BUF@NYJ,NYJ,BUF,,,,,,RB/FLEX
"","","","","","","","","","",82666-93016:B.J. Baylor,82666-93016,RB,B.J.,B.J. Baylor,Baylor,,,4500,LAC@ATL,ATL,LAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-93023:Jermar Jefferson,82666-93023,RB,Jermar,Jermar Jefferson,Jefferson,5.925000190734863,4,4500,GB@DET,DET,GB,,,,,,RB/FLEX
"","","","","","","","","","",82666-70501:C.J. Ham,82666-70501,RB,C.J.,C.J. Ham,Ham,0.9750000238418579,4,4500,MIN@WAS,MIN,WAS,,,,,,RB/FLEX
"","","","","","","","","","",82666-70531:Jack Sorenson,82666-70531,WR,Jack,Jack Sorenson,Sorenson,,,4500,CAR@CIN,CIN,CAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-91012:Greg Bell,82666-91012,RB,Greg,Greg Bell,Bell,,,4500,GB@DET,DET,GB,IR,Hamstring,,,,RB/FLEX
"","","","","","","","","","",82666-39818:Wayne Gallman Jr.,82666-39818,RB,Wayne,Wayne Gallman Jr.,Gallman Jr.,1.8571428571428572,7,4500,TEN@KC,KC,TEN,,,,,,RB/FLEX
"","","","","","","","","","",82666-41867:Jordan Wilkins,82666-41867,RB,Jordan,Jordan Wilkins,Wilkins,0,1,4500,IND@NE,IND,NE,,,,,,RB/FLEX
"","","","","","","","","","",82666-45964:Marcus Kemp,82666-45964,WR,Marcus,Marcus Kemp,Kemp,0.6800000190734863,5,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-64403:Irvin Charles,82666-64403,WR,Irvin,Irvin Charles,Charles,,,4500,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
"","","","","","","","","","",82666-64405:Dan Chisena,82666-64405,WR,Dan,Dan Chisena,Chisena,,,4500,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
"","","","","","","","","","",82666-88995:Reggie Roberson Jr.,82666-88995,WR,Reggie,Reggie Roberson Jr.,Roberson Jr.,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-91055:Kevin Austin Jr.,82666-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,,,4500,LV@JAC,JAC,LV,,,,,,WR/FLEX
"","","","","","","","","","",82666-103352:Christian Wade,82666-103352,RB,Christian,Christian Wade,Wade,,,4500,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX
"","","","","","","","","","",82666-43973:Keith Smith,82666-43973,RB,Keith,Keith Smith,Smith,0.75,2,4500,LAC@ATL,ATL,LAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-86984:Devon Williams,82666-86984,WR,Devon,Devon Williams,Williams,,,4500,BAL@NO,BAL,NO,,,,,,WR/FLEX
"","","","","","","","","","",82666-138189:Changa Hodge,82666-138189,WR,Changa,Changa Hodge,Hodge,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-91101:Tommy Tremble,82666-91101,TE,Tommy,Tommy Tremble,Tremble,3.133333206176758,6,4500,CAR@CIN,CAR,CIN,,,,,,TE/FLEX
"","","","","","","","","","",82666-56289:Jason Cabinda,82666-56289,RB,Jason,Jason Cabinda,Cabinda,1.6999999455043249,7,4500,GB@DET,DET,GB,NA,Ankle,,,,RB/FLEX
"","","","","","","","","","",82666-41954:Victor Bolden Jr.,82666-41954,WR,Victor,Victor Bolden Jr.,Bolden Jr.,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-31732:Corey Coleman,82666-31732,WR,Corey,Corey Coleman,Coleman,,,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-93187:D'vonte Price,82666-93187,RB,D'vonte,D'vonte Price,Price,,,4500,IND@NE,IND,NE,,,,,,RB/FLEX
"","","","","","","","","","",82666-70663:Frank Darby,82666-70663,WR,Frank,Frank Darby,Darby,0.949999988079071,2,4500,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-111631:Jameson Williams,82666-111631,WR,Jameson,Jameson Williams,Williams,,,4500,GB@DET,DET,GB,IR,Knee - acl,,,,WR/FLEX
"","","","","","","","","","",82666-56356:Isaiah Ford,82666-56356,WR,Isaiah,Isaiah Ford,Ford,3.4099998474121094,10,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-89127:Justin Hall,82666-89127,WR,Justin,Justin Hall,Hall,,,4500,LV@JAC,LV,JAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-64555:Calvin Ridley,82666-64555,WR,Calvin,Calvin Ridley,Ridley,11.11999969482422,5,4500,LV@JAC,JAC,LV,IR,Suspension,,,,WR/FLEX
"","","","","","","","","","",82666-64575:Derrick Gore,82666-64575,RB,Derrick,Derrick Gore,Gore,5.822222391764323,9,4500,TEN@KC,KC,TEN,,,,,,RB/FLEX
"","","","","","","","","","",82666-27721:Justin Hardee Sr.,82666-27721,WR,Justin,Justin Hardee Sr.,Hardee Sr.,0,1,4500,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
"","","","","","","","","","",82666-87112:Josh Ali,82666-87112,WR,Josh,Josh Ali,Ali,,,4500,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-72780:Josh Hokit,82666-72780,RB,Josh,Josh Hokit,Hokit,,,4500,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
"","","","","","","","","","",82666-68686:C.J. Saunders,82666-68686,WR,C.J.,C.J. Saunders,Saunders,2.0999999046325684,1,4500,CAR@CIN,CAR,CIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-87122:Lynn Bowden Jr.,82666-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,,,4500,IND@NE,NE,IND,,,,,,WR/FLEX
"","","","","","","","","","",82666-89172:John Lovett,82666-89172,RB,John,John Lovett,Lovett,,,4500,CAR@CIN,CAR,CIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-91225:Kylin Hill,82666-91225,RB,Kylin,Kylin Hill,Hill,0.42500001192092896,8,4500,GB@DET,GB,DET,,,,,,RB/FLEX
"","","","","","","","","","",82666-68712:Tyler Johnson,82666-68712,WR,Tyler,Tyler Johnson,Johnson,3.588235294117647,17,4500,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-64627:Scotty Washington,82666-64627,WR,Scotty,Scotty Washington,Washington,,,4500,IND@NE,NE,IND,,,,,,WR/FLEX
"","","","","","","","","","",82666-89214:Abram Smith,82666-89214,RB,Abram,Abram Smith,Smith,,,4500,BAL@NO,NO,BAL,,,,,,RB/FLEX
"","","","","","","","","","",82666-111756:JaVonta Payton,82666-111756,WR,JaVonta,JaVonta Payton,Payton,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-83086:Daurice Fountain,82666-83086,WR,Daurice,Daurice Fountain,Fountain,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-83091:Trenton Cannon,82666-83091,RB,Trenton,Trenton Cannon,Cannon,0,1,4500,TEN@KC,TEN,KC,IR,Knee,,,,RB/FLEX
"","","","","","","","","","",82666-42142:Jordan Howard,82666-42142,RB,Jordan,Jordan Howard,Howard,7.837500095367432,8,4500,BAL@NO,NO,BAL,,,,,,RB/FLEX
"","","","","","","","","","",82666-105648:Tyler Goodson,82666-105648,RB,Tyler,Tyler Goodson,Goodson,,,4500,GB@DET,GB,DET,,,,,,RB/FLEX
"","","","","","","","","","",82666-52409:Jakob Johnson,82666-52409,RB,Jakob,Jakob Johnson,Johnson,0.800000011920929,2,4500,LV@JAC,LV,JAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-89272:ZaQuandre White,82666-89272,RB,ZaQuandre,ZaQuandre White,White,,,4500,MIA@CHI,MIA,CHI,,,,,,RB/FLEX
"","","","","","","","","","",82666-40148:Ishmael Hyman,82666-40148,WR,Ishmael,Ishmael Hyman,Hyman,,,4500,GB@DET,GB,DET,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-48344:Albert Wilson,82666-48344,WR,Albert,Albert Wilson,Wilson,3.55,10,4500,LV@JAC,LV,JAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-130265:John Hurst,82666-130265,WR,John,John Hurst,Hurst,,,4500,IND@NE,IND,NE,Q,Ankle,,,,WR/FLEX
"","","","","","","","","","",82666-95455:D.J. Montgomery,82666-95455,WR,D.J.,D.J. Montgomery,Montgomery,5.099999904632568,1,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-130275:Kristian Wilkerson,82666-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,18.200000762939453,1,4500,IND@NE,NE,IND,IR,Concussion,,,,WR/FLEX
"","","","","","","","","","",82666-130274:Isaiah Coulter,82666-130274,WR,Isaiah,Isaiah Coulter,Coulter,0,1,4500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
"","","","","","","","","","",82666-130276:Mason Kinsey,82666-130276,WR,Mason,Mason Kinsey,Kinsey,0.800000011920929,1,4500,TEN@KC,TEN,KC,,,,,,WR/FLEX
"","","","","","","","","","",82666-130279:Matt Cole,82666-130279,WR,Matt,Matt Cole,Cole,,,4500,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-25837:Duke Johnson,82666-25837,RB,Duke,Duke Johnson,Johnson,11.419999694824218,5,4500,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX
"","","","","","","","","","",82666-70892:A.J. Rose Jr.,82666-70892,RB,A.J.,A.J. Rose Jr.,Rose Jr.,,,4500,LAR@TB,LAR,TB,,,,,,RB/FLEX
"","","","","","","","","","",82666-101614:Brandon Lewis,82666-101614,WR,Brandon,Brandon Lewis,Lewis,,,4500,TEN@KC,TEN,KC,,,,,,WR/FLEX
"","","","","","","","","","",82666-11504:Andre Roberts,82666-11504,WR,Andre,Andre Roberts,Roberts,0,1,4500,CAR@CIN,CAR,CIN,IR,Knee - pcl,,,,WR/FLEX
"","","","","","","","","","",82666-130309:J.J. Koski,82666-130309,WR,J.J.,J.J. Koski,Koski,-0.6666666666666666,3,4500,LAR@TB,LAR,TB,IR,Shoulder,,,,WR/FLEX
"","","","","","","","","","",82666-130317:Juwan Green,82666-130317,WR,Juwan,Juwan Green,Green,,,4500,TEN@KC,TEN,KC,,,,,,WR/FLEX
"","","","","","","","","","",82666-130320:Aaron Parker,82666-130320,WR,Aaron,Aaron Parker,Parker,,,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-64786:Ryquell Armstead,82666-64786,RB,Ryquell,Ryquell Armstead,Armstead,5.550000190734863,2,4500,LV@JAC,JAC,LV,,,,,,RB/FLEX
"","","","","","","","","","",82666-68890:Devin Gray,82666-68890,WR,Devin,Devin Gray,Gray,,,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-130338:Rysen John,82666-130338,WR,Rysen,Rysen John,John,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-91428:Tarik Black,82666-91428,WR,Tarik,Tarik Black,Black,1.5,1,4500,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
"","","","","","","","","","",82666-46374:Tanner Gentry,82666-46374,WR,Tanner,Tanner Gentry,Gentry,0,1,4500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
"","","","","","","","","","",82666-91431:Ben Mason,82666-91431,RB,Ben,Ben Mason,Mason,,,4500,BAL@NO,BAL,NO,,,,,,RB/FLEX
"","","","","","","","","","",82666-130343:Jeff Cotton Jr.,82666-130343,WR,Jeff,Jeff Cotton Jr.,Cotton Jr.,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-89384:DeMichael Harris,82666-89384,WR,DeMichael,DeMichael Harris,Harris,,,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-87338:Jaivon Heiligh,82666-87338,WR,Jaivon,Jaivon Heiligh,Heiligh,,,4500,CAR@CIN,CIN,CAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-111917:Keshunn Abram,82666-111917,WR,Keshunn,Keshunn Abram,Abram,,,4500,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
"","","","","","","","","","",82666-130350:Jaylon Moore,82666-130350,WR,Jaylon,Jaylon Moore,Moore,,,4500,LV@JAC,JAC,LV,,,,,,WR/FLEX
"","","","","","","","","","",82666-64828:Chris Finke,82666-64828,WR,Chris,Chris Finke,Finke,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-64835:Dexter Williams,82666-64835,RB,Dexter,Dexter Williams,Williams,,,4500,GB@DET,GB,DET,,,,,,RB/FLEX
"","","","","","","","","","",82666-87371:Ty Chandler,82666-87371,RB,Ty,Ty Chandler,Chandler,,,4500,MIN@WAS,MIN,WAS,IR,Thumb,,,,RB/FLEX
"","","","","","","","","","",82666-64843:Jalen Guyton,82666-64843,WR,Jalen,Jalen Guyton,Guyton,3.700000047683716,2,4500,LAC@ATL,LAC,ATL,IR,Knee - acl,,,,WR/FLEX
"","","","","","","","","","",82666-52560:Geronimo Allison,82666-52560,WR,Geronimo,Geronimo Allison,Allison,0,1,4500,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-103764:Jared Smart,82666-103764,WR,Jared,Jared Smart,Smart,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-73046:Tre Nixon,82666-73046,WR,Tre,Tre Nixon,Nixon,,,4500,IND@NE,NE,IND,,,,,,WR/FLEX
"","","","","","","","","","",82666-91504:Blake Proehl,82666-91504,WR,Blake,Blake Proehl,Proehl,,,4500,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
"","","","","","","","","","",82666-71039:Kelvin Harmon,82666-71039,WR,Kelvin,Kelvin Harmon,Harmon,,,4500,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-73088:Kekoa Crawford,82666-73088,WR,Kekoa,Kekoa Crawford,Crawford,,,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-73095:Samson Nacua,82666-73095,WR,Samson,Samson Nacua,Nacua,,,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-64907:J.J. Arcega-Whiteside,82666-64907,WR,J.J.,J.J. Arcega-Whiteside,Arcega-Whiteside,1.149999976158142,4,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-56716:Brayden Lenius,82666-56716,WR,Brayden,Brayden Lenius,Lenius,,,4500,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-93594:Leddie Brown,82666-93594,RB,Leddie,Leddie Brown,Brown,,,4500,LAC@ATL,LAC,ATL,,,,,,RB/FLEX
"","","","","","","","","","",82666-64926:Michael Jacquet III,82666-64926,WR,Michael,Michael Jacquet III,Jacquet III,,,4500,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-62891:Omar Bayless,82666-62891,WR,Omar,Omar Bayless,Bayless,,,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-87469:Jelani Woods,82666-87469,TE,Jelani,Jelani Woods,Woods,5.740000152587891,5,4500,IND@NE,IND,NE,,,,,,TE/FLEX
"","","","","","","","","","",82666-60849:Blake Lynch,82666-60849,WR,Blake,Blake Lynch,Lynch,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-40371:Johnny Mundt,82666-40371,TE,Johnny,Johnny Mundt,Mundt,2.8000000544956754,7,4500,MIN@WAS,MIN,WAS,,,,,,TE/FLEX
"","","","","","","","","","",82666-69056:Mathew Sexton,82666-69056,WR,Mathew,Mathew Sexton,Sexton,,,4500,TEN@KC,KC,TEN,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-26057:Michael Burton,82666-26057,RB,Michael,Michael Burton,Burton,0.5,3,4500,TEN@KC,KC,TEN,,,,,,RB/FLEX
"","","","","","","","","","",82666-69068:Jonathan Ward,82666-69068,RB,Jonathan,Jonathan Ward,Ward,1.3666666348775227,6,4500,SEA@ARI,ARI,SEA,IR,Hamstring,,,,RB/FLEX
"","","","","","","","","","",82666-103896:Nsimba Webster,82666-103896,WR,Nsimba,Nsimba Webster,Webster,0,3,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-112088:Jerrion Ealy,82666-112088,RB,Jerrion,Jerrion Ealy,Ealy,,,4500,TEN@KC,KC,TEN,O,Suspension,,,,RB/FLEX
"","","","","","","","","","",82666-73180:Binjimen Victor,82666-73180,WR,Binjimen,Binjimen Victor,Victor,,,4500,BAL@NO,BAL,NO,,,,,,WR/FLEX
"","","","","","","","","","",82666-62967:Preston Williams,82666-62967,WR,Preston,Preston Williams,Williams,1.8000000317891438,6,4500,CAR@CIN,CAR,CIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-103930:Derek Wright,82666-103930,WR,Derek,Derek Wright,Wright,,,4500,CAR@CIN,CAR,CIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-54782:Cameron Brate,82666-54782,TE,Cameron,Cameron Brate,Brate,3.5799999237060547,5,4500,LAR@TB,TB,LAR,Q,Neck,,,,TE/FLEX
"","","","","","","","","","",82666-22018:Mohamed Sanu Sr.,82666-22018,WR,Mohamed,Mohamed Sanu Sr.,Sanu Sr.,3.1500000953674316,8,4500,MIA@CHI,MIA,CHI,,,,,,WR/FLEX
"","","","","","","","","","",82666-69150:Jordan Veasy,82666-69150,WR,Jordan,Jordan Veasy,Veasy,0,1,4500,LV@JAC,LV,JAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-54817:Diontae Spencer,82666-54817,WR,Diontae,Diontae Spencer,Spencer,-0.25333333015441895,15,4500,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
"","","","","","","","","","",82666-60977:Ty'Son Williams,82666-60977,RB,Ty'Son,Ty'Son Williams,Williams,5.342857360839844,7,4500,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
"","","","","","","","","","",82666-63025:Nathan Cottrell,82666-63025,RB,Nathan,Nathan Cottrell,Cottrell,0.30000001192092896,1,4500,LV@JAC,JAC,LV,Q,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-128566:Kameron Brown,82666-128566,WR,Kameron,Kameron Brown,Brown,,,4500,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-71228:Marquez Stevenson,82666-71228,WR,Marquez,Marquez Stevenson,Stevenson,0,5,4500,BUF@NYJ,BUF,NYJ,IR,Foot,,,,WR/FLEX
"","","","","","","","","","",82666-89663:Danny Davis,82666-89663,WR,Danny,Danny Davis,Davis,,,4500,GB@DET,GB,DET,Q,Ankle,,,,WR/FLEX
"","","","","","","","","","",82666-128574:Shermari Jones,82666-128574,RB,Shermari,Shermari Jones,Jones,,,4500,CAR@CIN,CIN,CAR,,,,,,RB/FLEX
"","","","","","","","","","",82666-87617:Sage Surratt,82666-87617,WR,Sage,Sage Surratt,Surratt,,,4500,LAC@ATL,LAC,ATL,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-93767:Calvin Jackson Jr.,82666-93767,WR,Calvin,Calvin Jackson Jr.,Jackson Jr.,,,4500,MIA@CHI,MIA,CHI,,,,,,WR/FLEX
"","","","","","","","","","",82666-104012:Ashton Dulin,82666-104012,WR,Ashton,Ashton Dulin,Dulin,4.6200000762939455,5,4500,IND@NE,IND,NE,IR,Foot,,,,WR/FLEX
"","","","","","","","","","",82666-69205:Trevon Bradford,82666-69205,WR,Trevon,Trevon Bradford,Bradford,,,4500,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-63061:Gary Jennings,82666-63061,WR,Gary,Gary Jennings,Jennings,,,4500,TEN@KC,KC,TEN,Q,Concussion,,,,WR/FLEX
"","","","","","","","","","",82666-104025:John Lovett,82666-104025,RB,John,John Lovett,Lovett,,,4500,MIA@CHI,MIA,CHI,IR,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-87649:Jaquarii Roberson,82666-87649,WR,Jaquarii,Jaquarii Roberson,Roberson,,,4500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
"","","","","","","","","","",82666-87657:Seth Williams,82666-87657,WR,Seth,Seth Williams,Williams,3.9000000953674316,1,4500,LV@JAC,JAC,LV,,,,,,WR/FLEX
"","","","","","","","","","",82666-104041:Myron Mitchell,82666-104041,WR,Myron,Myron Mitchell,Mitchell,,,4500,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
"","","","","","","","","","",82666-104054:Sincere McCormick,82666-104054,RB,Sincere,Sincere McCormick,McCormick,,,4500,LV@JAC,LV,JAC,IR,Undisclosed,,,,RB/FLEX
